Frame,BodyID,PointID,X_mm,Y_mm,Z_mm,ShoulderOpening_deg,ShoulderInclination_deg,Elbow_deg
178,1,26,-49.85,512.66,50.29,111.79,117.04,104.86
178,1,27,-60.28,558.87,65.67,111.79,117.04,104.86
178,1,28,-23.16,602.35,73.13,111.79,117.04,104.86
178,1,29,82.83,612.83,39.37,111.79,117.04,104.86
178,1,30,-67.22,605.79,32.88,111.79,117.04,104.86
178,1,31,-42.0,622.57,-74.66,111.79,117.04,104.86
178,1,32,52.79,-949.37,40.31,111.79,117.04,104.86
178,1,33,-86.9,-947.23,-26.54,111.79,117.04,104.86
179,1,0,0.0,0.0,0.0,111.64,117.32,105.66
179,1,1,9.08,133.01,-14.83,111.64,117.32,105.66
179,1,2,17.93,266.01,-29.77,111.64,117.32,105.66
179,1,3,26.79,399.03,-44.71,111.64,117.32,105.66
179,1,4,57.57,399.95,-24.83,111.64,117.32,105.66
179,1,5,161.64,400.61,42.8,111.64,117.32,105.66
179,1,6,217.07,198.33,128.04,111.64,117.32,105.66
179,1,7,123.64,73.25,279.74,111.64,117.32,105.66
179,1,8,104.95,48.24,310.08,111.64,117.32,105.66
179,1,9,67.58,-1.79,370.76,111.64,117.32,105.66
179,1,10,57.64,-0.18,303.5,111.64,117.32,105.66
179,1,11,-3.9,399.55,-64.76,111.64,117.32,105.66
179,1,12,-107.97,398.88,-132.39,111.64,117.32,105.66
179,1,13,-259.08,230.45,-139.77,111.64,117.32,105.66
179,1,14,-441.44,203.53,-23.97,111.64,117.32,105.66
179,1,15,-477.91,198.14,-0.81,111.64,117.32,105.66
179,1,16,-550.85,187.37,45.51,111.64,117.32,105.66
179,1,17,-487.38,166.93,58.87,111.64,117.32,105.66
179,1,18,70.11,-1.12,32.86,111.64,117.32,105.66
179,1,19,44.91,-448.73,71.72,111.64,117.32,105.66
179,1,20,36.51,-848.62,76.34,111.64,117.32,105.66
179,1,21,-16.47,-946.26,186.14,111.64,117.32,105.66
179,1,22,-70.11,1.12,-32.86,111.64,117.32,105.66
179,1,23,-95.31,-446.49,6.0,111.64,117.32,105.66
179,1,24,-103.72,-846.37,10.62,111.64,117.32,105.66
179,1,25,-156.7,-944.02,120.42,111.64,117.32,105.66
179,1,26,-48.17,510.2,52.09,111.64,117.32,105.66
179,1,27,-58.3,556.19,68.76,111.64,117.32,105.66
179,1,28,-20.83,599.47,76.94,111.64,117.32,105.66
179,1,29,85.15,610.44,42.26,111.64,117.32,105.66
179,1,30,-65.41,604.07,37.13,111.64,117.32,105.66
179,1,31,-41.16,623.49,-70.53,111.64,117.32,105.66
179,1,32,51.37,-949.36,41.27,111.64,117.32,105.66
179,1,33,-88.86,-947.12,-24.45,111.64,117.32,105.66
180,1,0,0.0,0.0,0.0,111.73,116.64,104.99
180,1,1,8.38,132.9,-15.33,111.73,116.64,104.99
180,1,2,16.47,265.8,-30.81,111.73,116.64,104.99
180,1,3,24.55,398.71,-46.3,111.73,116.64,104.99
180,1,4,55.32,399.88,-26.45,111.73,116.64,104.99
180,1,5,159.06,401.41,40.87,111.73,116.64,104.99
180,1,6,212.87,198.7,123.78,111.73,116.64,104.99
180,1,7,118.65,73.05,273.3,111.73,116.64,104.99
180,1,8,99.8,47.91,303.21,111.73,116.64,104.99
180,1,9,62.12,-2.35,363.02,111.73,116.64,104.99
180,1,10,52.42,0.03,296.01,111.73,116.64,104.99
180,1,11,-6.12,398.98,-66.31,111.73,116.64,104.99
180,1,12,-109.87,397.45,-133.63,111.73,116.64,104.99
180,1,13,-261.9,230.99,-139.79,111.73,116.64,104.99
180,1,14,-444.21,207.03,-24.84,111.73,116.64,104.99
180,1,15,-480.67,202.24,-1.85,111.73,116.64,104.99
180,1,16,-553.59,192.65,44.13,111.73,116.64,104.99
180,1,17,-490.6,171.86,57.88,111.73,116.64,104.99
180,1,18,70.46,-0.72,32.22,111.73,116.64,104.99
180,1,19,46.45,-448.27,72.53,111.73,116.64,104.99
180,1,20,38.81,-848.16,78.39,111.73,116.64,104.99
180,1,21,-12.99,-945.58,188.96,111.73,116.64,104.99
180,1,22,-70.46,0.72,-32.22,111.73,116.64,104.99
180,1,23,-94.46,-446.82,8.1,111.73,116.64,104.99
180,1,24,-102.1,-846.71,13.95,111.73,116.64,104.99
180,1,25,-153.9,-944.13,124.53,111.73,116.64,104.99
180,1,26,-48.48,512.32,49.57,111.73,116.64,104.99
180,1,27,-57.88,558.71,65.75,111.73,116.64,104.99
180,1,28,-19.69,601.59,73.28,111.73,116.64,104.99
180,1,29,86.48,610.57,38.04,111.73,116.64,104.99
180,1,30,-64.41,606.39,33.52,111.73,116.64,104.99
180,1,31,-40.24,624.17,-74.61,111.73,116.64,104.99
180,1,32,53.53,-948.98,43.48,111.73,116.64,104.99
180,1,33,-87.39,-947.53,-20.95,111.73,116.64,104.99
181,1,0,0.0,0.0,0.0,111.99,115.72,103.72
181,1,1,7.32,132.91,-15.88,111.99,115.72,103.72
181,1,2,14.51,265.81,-31.83,111.99,115.72,103.72
181,1,3,21.7,398.73,-47.78,111.99,115.72,103.72
181,1,4,52.46,400.18,-27.95,111.99,115.72,103.72
181,1,5,155.99,402.63,39.18,111.99,115.72,103.72
181,1,6,206.21,199.62,122.52,111.99,115.72,103.72
181,1,7,109.63,75.94,271.63,111.99,115.72,103.72
181,1,8,90.31,51.21,301.45,111.99,115.72,103.72
181,1,9,51.68,1.74,361.1,111.99,115.72,103.72
181,1,10,42.3,4.14,294.17,111.99,115.72,103.72
181,1,11,-8.99,398.72,-67.79,111.99,115.72,103.72
181,1,12,-112.51,396.26,-134.92,111.99,115.72,103.72
181,1,13,-268.47,234.02,-140.87,111.99,115.72,103.72
181,1,14,-452.28,216.19,-27.93,111.99,115.72,103.72
181,1,15,-489.04,212.63,-5.34,111.99,115.72,103.72
181,1,16,-562.56,205.5,39.83,111.99,115.72,103.72
181,1,17,-500.4,183.28,54.51,111.99,115.72,103.72
181,1,18,70.8,-0.11,31.67,111.99,115.72,103.72
181,1,19,49.0,-447.62,73.64,111.99,115.72,103.72
181,1,20,42.76,-847.49,81.61,111.99,115.72,103.72
181,1,21,-7.83,-944.52,193.09,111.99,115.72,103.72
181,1,22,-70.8,0.11,-31.67,111.99,115.72,103.72
181,1,23,-92.6,-447.39,10.3,111.99,115.72,103.72
181,1,24,-98.85,-847.27,18.26,111.99,115.72,103.72
181,1,25,-149.43,-944.29,129.75,111.99,115.72,103.72
181,1,26,-51.35,514.56,45.42,111.99,115.72,103.72
181,1,27,-60.78,561.33,60.49,111.99,115.72,103.72
181,1,28,-22.62,604.43,66.93,111.99,115.72,103.72
181,1,29,83.5,612.68,31.32,111.99,115.72,103.72
181,1,30,-67.41,608.21,27.12,111.99,115.72,103.72
181,1,31,-43.41,623.4,-81.47,111.99,115.72,103.72
181,1,32,57.53,-948.44,47.1,111.99,115.72,103.72
181,1,33,-84.07,-948.22,-16.24,111.99,115.72,103.72
182,1,0,0.0,0.0,0.0,111.84,115.32,103.93
182,1,1,7.83,132.74,-16.95,111.84,115.32,103.93
182,1,2,15.49,265.48,-33.99,111.84,115.32,103.93
182,1,3,23.16,398.22,-51.03,111.84,115.32,103.93
182,1,4,53.99,399.71,-31.3,111.84,115.32,103.93
182,1,5,157.31,402.28,35.26,111.84,115.32,103.93
182,1,6,202.71,206.5,134.75,111.84,115.32,103.93
182,1,7,104.52,98.87,293.71,111.84,115.32,103.93
182,1,8,84.89,77.34,325.5,111.84,115.32,103.93
182,1,9,45.61,34.29,389.09,111.84,115.32,103.93
182,1,10,35.79,31.31,322.51,111.84,115.32,103.93
182,1,11,-7.58,398.17,-70.95,111.84,115.32,103.93
182,1,12,-110.9,395.6,-137.51,111.84,115.32,103.93
182,1,13,-264.76,232.48,-140.65,111.84,115.32,103.93
182,1,14,-446.69,214.0,-26.39,111.84,115.32,103.93
182,1,15,-483.07,210.3,-3.53,111.84,115.32,103.93
182,1,16,-555.84,202.91,42.17,111.84,115.32,103.93
182,1,17,-493.59,181.49,56.44,111.84,115.32,103.93
182,1,18,71.36,-0.28,30.74,111.84,115.32,103.93
182,1,19,49.39,-447.64,74.16,111.84,115.32,103.93
182,1,20,42.4,-847.47,83.62,111.84,115.32,103.93
182,1,21,-6.81,-943.99,196.15,111.84,115.32,103.93
182,1,22,-71.36,0.28,-30.74,111.84,115.32,103.93
182,1,23,-93.34,-447.08,12.69,111.84,115.32,103.93
182,1,24,-100.33,-846.9,22.15,111.84,115.32,103.93
182,1,25,-149.54,-943.43,134.68,111.84,115.32,103.93
182,1,26,-48.55,513.76,45.06,111.84,115.32,103.93
182,1,27,-57.91,560.64,60.67,111.84,115.32,103.93
182,1,28,-19.64,604.14,66.42,111.84,115.32,103.93
182,1,29,86.06,613.21,28.04,111.84,115.32,103.93
182,1,30,-65.67,607.89,27.56,111.84,115.32,103.93
182,1,31,-44.35,623.85,-82.08,111.84,115.32,103.93
182,1,32,56.47,-948.57,49.26,111.84,115.32,103.93
182,1,33,-86.25,-948.01,-12.21,111.84,115.32,103.93
183,1,0,0.0,0.0,0.0,111.82,115.77,104.65
183,1,1,7.7,132.77,-17.4,111.82,115.77,104.65
183,1,2,14.91,265.54,-35.01,111.82,115.77,104.65
183,1,3,22.12,398.32,-52.62,111.82,115.77,104.65
183,1,4,52.95,400.0,-32.87,111.82,115.77,104.65
183,1,5,156.2,403.22,33.68,111.82,115.77,104.65
183,1,6,189.22,218.96,157.14,111.82,115.77,104.65
183,1,7,84.87,138.71,327.9,111.82,115.77,104.65
183,1,8,64.0,122.65,362.05,111.82,115.77,104.65
183,1,9,22.26,90.55,430.35,111.82,115.77,104.65
183,1,10,12.03,79.88,364.64,111.82,115.77,104.65
183,1,11,-8.64,398.08,-72.57,111.82,115.77,104.65
183,1,12,-111.89,394.86,-139.12,111.82,115.77,104.65
183,1,13,-263.62,229.8,-142.98,111.82,115.77,104.65
183,1,14,-445.12,208.32,-28.59,111.82,115.77,104.65
183,1,15,-481.42,204.02,-5.71,111.82,115.77,104.65
183,1,16,-554.02,195.43,40.04,111.82,115.77,104.65
183,1,17,-491.48,174.74,54.11,111.82,115.77,104.65
183,1,18,71.74,-0.15,30.58,111.82,115.77,104.65
183,1,19,49.99,-447.37,75.54,111.82,115.77,104.65
183,1,20,43.08,-847.16,86.38,111.82,115.77,104.65
183,1,21,-5.7,-943.31,199.41,111.82,115.77,104.65
183,1,22,-71.74,0.15,-30.58,111.82,115.77,104.65
183,1,23,-93.49,-447.07,14.39,111.82,115.77,104.65
183,1,24,-100.4,-846.86,25.23,111.82,115.77,104.65
183,1,25,-149.18,-943.01,138.26,111.82,115.77,104.65
183,1,26,-48.12,515.73,42.47,111.82,115.77,104.65
183,1,27,-57.01,562.91,57.56,111.82,115.77,104.65
183,1,28,-18.32,606.18,62.54,111.82,115.77,104.65
183,1,29,87.3,613.89,23.43,111.82,115.77,104.65
183,1,30,-64.56,609.84,23.87,111.82,115.77,104.65
183,1,31,-43.73,624.25,-86.14,111.82,115.77,104.65
183,1,32,57.03,-948.38,52.31,111.82,115.77,104.65
183,1,33,-86.45,-948.08,-8.84,111.82,115.77,104.65
184,1,0,0.0,0.0,0.0,112.23,121.48,108.96
184,1,1,7.96,134.44,-15.06,112.23,121.48,108.96
184,1,2,15.32,268.89,-30.36,112.23,121.48,108.96
184,1,3,22.68,403.34,-45.66,112.23,121.48,108.96
184,1,4,54.19,404.57,-26.24,112.23,121.48,108.96
184,1,5,158.77,406.22,38.57,112.23,121.48,108.96
184,1,6,139.28,194.36,116.13,112.23,121.48,108.96
184,1,7,-0.47,102.06,255.29,112.23,121.48,108.96
184,1,8,-28.42,83.6,283.12,112.23,121.48,108.96
184,1,9,-84.32,46.68,338.78,112.23,121.48,108.96
184,1,10,-88.26,53.52,271.22,112.23,121.48,108.96
184,1,11,-8.75,403.58,-65.24,112.23,121.48,108.96
184,1,12,-113.33,401.92,-130.05,112.23,121.48,108.96
184,1,13,-264.92,234.83,-149.66,112.23,121.48,108.96
184,1,14,-447.27,199.86,-35.91,112.23,121.48,108.96
184,1,15,-483.74,192.87,-13.16,112.23,121.48,108.96
184,1,16,-556.68,178.88,32.34,112.23,121.48,108.96
184,1,17,-493.22,157.35,44.08,112.23,121.48,108.96
184,1,18,72.67,-0.96,29.82,112.23,121.48,108.96
184,1,19,49.45,-448.35,72.35,112.23,121.48,108.96
184,1,20,40.5,-848.14,81.6,112.23,121.48,108.96
184,1,21,-7.24,-944.5,194.9,112.23,121.48,108.96
184,1,22,-72.67,0.96,-29.82,112.23,121.48,108.96
184,1,23,-95.89,-446.42,12.71,112.23,121.48,108.96
184,1,24,-104.85,-846.21,21.96,112.23,121.48,108.96
184,1,25,-152.58,-942.57,135.25,112.23,121.48,108.96
184,1,26,-46.54,522.48,48.35,112.23,121.48,108.96
184,1,27,-54.83,569.93,63.11,112.23,121.48,108.96
184,1,28,-15.49,612.69,68.13,112.23,121.48,108.96
184,1,29,90.62,618.59,29.68,112.23,121.48,108.96
184,1,30,-61.45,616.82,29.06,112.23,121.48,108.96
184,1,31,-39.6,630.28,-81.0,112.23,121.48,108.96
184,1,32,53.42,-949.28,46.92,112.23,121.48,108.96
184,1,33,-91.92,-947.36,-12.72,112.23,121.48,108.96
185,1,0,0.0,0.0,0.0,112.35,121.44,107.91
185,1,1,6.8,135.11,-12.66,112.35,121.44,107.91
185,1,2,13.25,270.22,-25.47,112.35,121.44,107.91
185,1,3,19.71,405.34,-38.29,112.35,121.44,107.91
185,1,4,50.89,406.5,-18.17,112.35,121.44,107.91
185,1,5,153.87,407.91,48.6,112.35,121.44,107.91
185,1,6,117.93,191.1,103.1,112.35,121.44,107.91
185,1,7,-34.5,94.48,224.9,112.35,121.44,107.91
185,1,8,-64.98,75.16,249.25,112.35,121.44,107.91
185,1,9,-125.95,36.51,297.97,112.35,121.44,107.91
185,1,10,-125.68,50.22,231.35,112.35,121.44,107.91
185,1,11,-11.4,405.64,-58.55,112.35,121.44,107.91
185,1,12,-114.38,404.23,-125.32,112.35,121.44,107.91
185,1,13,-267.55,239.14,-148.91,112.35,121.44,107.91
185,1,14,-453.02,206.35,-39.69,112.35,121.44,107.91
185,1,15,-490.12,199.79,-17.85,112.35,121.44,107.91
185,1,16,-564.3,186.67,25.84,112.35,121.44,107.91
185,1,17,-501.44,164.31,39.07,112.35,121.44,107.91
185,1,18,71.89,-0.65,31.67,112.35,121.44,107.91
185,1,19,50.78,-448.49,70.3,112.35,121.44,107.91
185,1,20,43.26,-848.33,79.07,112.35,121.44,107.91
185,1,21,-6.96,-944.96,191.05,112.35,121.44,107.91
185,1,22,-71.89,0.65,-31.67,112.35,121.44,107.91
185,1,23,-92.99,-447.19,6.95,112.35,121.44,107.91
185,1,24,-100.51,-847.02,15.73,112.35,121.44,107.91
185,1,25,-150.74,-943.66,127.7,112.35,121.44,107.91
185,1,26,-48.69,526.58,51.54,112.35,121.44,107.91
185,1,27,-55.62,574.02,65.86,112.35,121.44,107.91
185,1,28,-15.04,614.74,73.02,112.35,121.44,107.91
185,1,29,92.4,615.96,40.56,112.35,121.44,107.91
185,1,30,-58.32,620.84,31.84,112.35,121.44,107.91
185,1,31,-30.22,633.24,-76.12,112.35,121.44,107.91
185,1,32,57.5,-949.39,44.68,112.35,121.44,107.91
185,1,33,-86.28,-948.09,-18.67,112.35,121.44,107.91
186,1,0,0.0,0.0,0.0,112.19,117.45,103.03
186,1,1,5.53,135.65,-6.42,112.19,117.45,103.03
186,1,2,12.27,271.28,-12.16,112.19,117.45,103.03
186,1,3,19.01,406.92,-17.9,112.19,117.45,103.03
186,1,4,49.2,407.07,3.73,112.19,117.45,103.03
186,1,5,142.68,405.27,70.91,112.19,117.45,103.03
186,1,6,101.41,197.15,121.74,112.19,117.45,103.03
186,1,7,-52.47,107.19,232.37,112.19,117.45,103.03
186,1,8,-83.24,89.19,254.49,112.19,117.45,103.03
186,1,9,-144.79,53.21,298.74,112.19,117.45,103.03
186,1,10,-141.38,66.37,234.63,112.19,117.45,103.03
186,1,11,-11.11,408.24,-39.6,112.19,117.45,103.03
186,1,12,-104.6,410.04,-106.78,112.19,117.45,103.03
186,1,13,-258.14,256.14,-125.29,112.19,117.45,103.03
186,1,14,-441.62,238.64,-25.09,112.19,117.45,103.03
186,1,15,-478.31,235.14,-5.04,112.19,117.45,103.03
186,1,16,-551.71,228.14,35.04,112.19,117.45,103.03
186,1,17,-492.62,204.93,51.33,112.19,117.45,103.03
186,1,18,65.35,-0.84,38.6,112.19,117.45,103.03
186,1,19,47.2,-449.97,59.78,112.19,117.45,103.03
186,1,20,38.26,-849.82,66.41,112.19,117.45,103.03
186,1,21,-24.95,-946.7,171.38,112.19,117.45,103.03
186,1,22,-65.35,0.84,-38.6,112.19,117.45,103.03
186,1,23,-83.5,-448.3,-17.41,112.19,117.45,103.03
186,1,24,-92.43,-848.14,-10.78,112.19,117.45,103.03
186,1,25,-155.64,-945.03,94.19,112.19,117.45,103.03
186,1,26,-66.68,533.76,37.48,112.19,117.45,103.03
186,1,27,-76.24,581.5,44.31,112.19,117.45,103.03
186,1,28,-38.92,622.64,56.74,112.19,117.45,103.03
186,1,29,71.29,622.04,52.25,112.19,117.45,103.03
186,1,30,-69.91,623.62,6.55,112.19,117.45,103.03
186,1,31,-16.54,624.81,-89.97,112.19,117.45,103.03
186,1,32,56.35,-950.8,33.64,112.19,117.45,103.03
186,1,33,-74.34,-949.13,-43.56,112.19,117.45,103.03
187,1,0,0.0,0.0,0.0,112.29,119.54,105.12
187,1,1,4.99,135.78,-6.96,112.29,119.54,105.12
187,1,2,11.45,271.55,-13.03,112.29,119.54,105.12
187,1,3,17.91,407.32,-19.1,112.29,119.54,105.12
187,1,4,47.86,407.62,2.93,112.29,119.54,105.12
187,1,5,140.31,406.27,71.11,112.29,119.54,105.12
187,1,6,109.59,199.83,132.26,112.29,119.54,105.12
187,1,7,-38.51,108.47,248.24,112.29,119.54,105.12
187,1,8,-68.13,90.2,271.44,112.29,119.54,105.12
187,1,9,-127.37,53.66,317.83,112.29,119.54,105.12
187,1,10,-125.06,63.76,253.33,112.29,119.54,105.12
187,1,11,-11.96,408.49,-41.19,112.29,119.54,105.12
187,1,12,-104.41,409.84,-109.37,112.29,119.54,105.12
187,1,13,-254.66,254.83,-135.75,112.29,119.54,105.12
187,1,14,-438.99,231.22,-39.85,112.29,119.54,105.12
187,1,15,-475.86,226.5,-20.67,112.29,119.54,105.12
187,1,16,-549.59,217.05,17.68,112.29,119.54,105.12
187,1,17,-490.63,194.28,34.21,112.29,119.54,105.12
187,1,18,64.1,-0.3,40.16,112.29,119.54,105.12
187,1,19,48.0,-449.48,62.01,112.29,119.54,105.12
187,1,20,40.75,-849.33,70.14,112.29,119.54,105.12
187,1,21,-24.73,-946.07,173.83,112.29,119.54,105.12
187,1,22,-64.1,0.3,-40.16,112.29,119.54,105.12
187,1,23,-80.21,-448.88,-18.31,112.29,119.54,105.12
187,1,24,-87.45,-848.73,-10.18,112.29,119.54,105.12
187,1,25,-152.94,-945.48,93.52,112.29,119.54,105.12
187,1,26,-65.58,524.05,57.02,112.29,119.54,105.12
187,1,27,-75.88,570.34,69.65,112.29,119.54,105.12
187,1,28,-38.88,611.45,82.61,112.29,119.54,105.12
187,1,29,70.06,615.88,67.52,112.29,119.54,105.12
187,1,30,-74.69,616.17,36.1,112.29,119.54,105.12
187,1,31,-31.4,629.23,-64.25,112.29,119.54,105.12
187,1,32,60.17,-950.37,38.28,112.29,119.54,105.12
187,1,33,-68.04,-949.77,-42.03,112.29,119.54,105.12
188,1,0,0.0,0.0,0.0,112.7,124.96,109.06
188,1,1,6.96,137.35,-5.4,112.7,124.96,109.06
188,1,2,15.35,274.65,-9.97,112.7,124.96,109.06
188,1,3,23.74,411.96,-14.53,112.7,124.96,109.06
188,1,4,54.46,411.55,7.15,112.7,124.96,109.06
188,1,5,149.47,407.98,74.38,112.7,124.96,109.06
188,1,6,91.95,195.74,117.2,112.7,124.96,109.06
188,1,7,-73.57,109.86,225.03,112.7,124.96,109.06
188,1,8,-106.67,92.69,246.6,112.7,124.96,109.06
188,1,9,-172.88,58.33,289.74,112.7,124.96,109.06
188,1,10,-167.52,74.23,224.57,112.7,124.96,109.06
188,1,11,-6.9,413.85,-36.27,112.7,124.96,109.06
188,1,12,-101.9,417.42,-103.5,112.7,124.96,109.06
188,1,13,-254.15,258.16,-144.04,112.7,124.96,109.06
188,1,14,-442.53,221.32,-46.28,112.7,124.96,109.06
188,1,15,-480.21,213.95,-26.73,112.7,124.96,109.06
188,1,16,-555.56,199.21,12.37,112.7,124.96,109.06
188,1,17,-494.25,175.39,26.61,112.7,124.96,109.06
188,1,18,64.97,-1.75,39.14,112.7,124.96,109.06
188,1,19,43.62,-450.94,55.83,112.7,124.96,109.06
188,1,20,31.2,-850.73,59.77,112.7,124.96,109.06
188,1,21,-33.75,-947.74,163.55,112.7,124.96,109.06
188,1,22,-64.97,1.75,-39.14,112.7,124.96,109.06
188,1,23,-86.32,-447.43,-22.44,112.7,124.96,109.06
188,1,24,-98.74,-847.22,-18.5,112.7,124.96,109.06
188,1,25,-163.69,-944.23,85.28,112.7,124.96,109.06
188,1,26,-47.03,514.25,90.58,112.7,124.96,109.06
188,1,27,-55.35,558.0,111.46,112.7,124.96,109.06
188,1,28,-16.79,597.86,124.42,112.7,124.96,109.06
188,1,29,88.57,607.41,93.05,112.7,124.96,109.06
188,1,30,-59.71,608.38,85.28,112.7,124.96,109.06
188,1,31,-33.04,637.22,-17.83,112.7,124.96,109.06
188,1,32,48.7,-951.65,26.49,112.7,124.96,109.06
188,1,33,-81.24,-948.14,-51.78,112.7,124.96,109.06
189,1,0,0.0,0.0,0.0,112.33,127.94,112.03
189,1,1,10.64,139.18,-3.85,112.33,127.94,112.03
189,1,2,22.64,278.26,-6.93,112.33,127.94,112.03
189,1,3,34.65,417.35,-10.02,112.33,127.94,112.03
189,1,4,66.22,415.86,11.36,112.33,127.94,112.03
189,1,5,165.74,408.77,78.98,112.33,127.94,112.03
189,1,6,95.91,191.03,103.52,112.33,127.94,112.03
189,1,7,-78.54,101.89,206.1,112.33,127.94,112.03
189,1,8,-113.43,84.06,226.62,112.33,127.94,112.03
189,1,9,-183.21,48.4,267.65,112.33,127.94,112.03
189,1,10,-176.66,70.29,202.45,112.33,127.94,112.03
189,1,11,3.22,420.35,-31.44,112.33,127.94,112.03
189,1,12,-96.3,427.44,-99.06,112.33,127.94,112.03
189,1,13,-247.97,260.55,-144.15,112.33,127.94,112.03
189,1,14,-437.21,211.46,-40.8,112.33,127.94,112.03
189,1,15,-475.05,201.64,-20.13,112.33,127.94,112.03
189,1,16,-550.75,182.0,21.21,112.33,127.94,112.03
189,1,17,-486.64,159.16,33.11,112.33,127.94,112.03
189,1,18,65.87,-3.99,37.95,112.33,127.94,112.03
189,1,19,37.14,-452.88,50.96,112.33,127.94,112.03
189,1,20,17.53,-852.4,52.19,112.33,127.94,112.03
189,1,21,-47.08,-949.02,156.54,112.33,127.94,112.03
189,1,22,-65.87,3.99,-37.95,112.33,127.94,112.03
189,1,23,-94.59,-444.91,-24.94,112.33,127.94,112.03
189,1,24,-114.2,-844.43,-23.72,112.33,127.94,112.03
189,1,25,-178.81,-941.05,80.63,112.33,127.94,112.03
189,1,26,-34.04,514.55,102.57,112.33,127.94,112.03
189,1,27,-42.11,557.47,125.86,112.33,127.94,112.03
189,1,28,-3.26,597.29,139.55,112.33,127.94,112.03
189,1,29,101.62,609.37,105.22,112.33,127.94,112.03
189,1,30,-47.74,609.28,102.06,112.33,127.94,112.03
189,1,31,-24.4,643.34,-0.99,112.33,127.94,112.03
189,1,32,32.53,-953.36,17.82,112.33,127.94,112.03
189,1,33,-99.2,-945.39,-58.09,112.33,127.94,112.03
190,1,0,0.0,0.0,0.0,112.15,121.88,107.4
190,1,1,11.24,139.06,-7.75,112.15,121.88,107.4
190,1,2,23.67,278.06,-14.83,112.15,121.88,107.4
190,1,3,36.09,417.07,-21.91,112.15,121.88,107.4
190,1,4,67.15,416.19,0.29,112.15,121.88,107.4
190,1,5,165.96,410.96,71.23,112.15,121.88,107.4
190,1,6,106.75,190.14,101.46,112.15,121.88,107.4
190,1,7,-64.96,94.99,204.57,112.15,121.88,107.4
190,1,8,-99.3,75.96,225.19,112.15,121.88,107.4
190,1,9,-167.98,37.9,266.44,112.15,121.88,107.4
190,1,10,-161.55,58.22,200.52,112.15,121.88,107.4
190,1,11,5.17,419.46,-44.19,112.15,121.88,107.4
190,1,12,-93.64,424.68,-115.12,112.15,121.88,107.4
190,1,13,-250.97,258.94,-146.11,112.15,121.88,107.4
190,1,14,-443.85,226.92,-41.51,112.15,121.88,107.4
190,1,15,-482.43,220.52,-20.59,112.15,121.88,107.4
190,1,16,-559.58,207.72,21.25,112.15,121.88,107.4
190,1,17,-496.35,183.94,36.57,112.15,121.88,107.4
190,1,18,65.21,-3.08,39.33,112.15,121.88,107.4
190,1,19,34.96,-451.61,59.48,112.15,121.88,107.4
190,1,20,15.92,-851.13,64.31,112.15,121.88,107.4
190,1,21,-50.61,-946.82,168.31,112.15,121.88,107.4
190,1,22,-65.21,3.08,-39.33,112.15,121.88,107.4
190,1,23,-95.47,-445.45,-19.17,112.15,121.88,107.4
190,1,24,-114.5,-844.97,-14.35,112.15,121.88,107.4
190,1,25,-181.03,-940.66,89.66,112.15,121.88,107.4
190,1,26,-26.78,516.09,94.62,112.15,121.88,107.4
190,1,27,-33.22,559.49,118.49,112.15,121.88,107.4
190,1,28,7.17,599.02,130.66,112.15,121.88,107.4
190,1,29,111.63,609.57,91.58,112.15,121.88,107.4
190,1,30,-39.08,611.89,94.78,112.15,121.88,107.4
190,1,31,-19.4,646.03,-10.09,112.15,121.88,107.4
190,1,32,31.75,-952.4,31.25,112.15,121.88,107.4
190,1,33,-98.67,-946.24,-47.41,112.15,121.88,107.4
191,1,0,0.0,0.0,0.0,112.1,118.04,104.45
191,1,1,11.0,138.96,-10.15,112.1,118.04,104.45
191,1,2,23.11,277.88,-19.67,112.1,118.04,104.45
191,1,3,35.21,416.8,-29.2,112.1,118.04,104.45
191,1,4,65.94,416.44,-6.52,112.1,118.04,104.45
191,1,5,164.08,412.88,66.23,112.1,118.04,104.45
191,1,6,108.06,192.65,105.65,112.1,118.04,104.45
191,1,7,-62.97,99.36,211.6,112.1,118.04,104.45
191,1,8,-97.17,80.7,232.78,112.1,118.04,104.45
191,1,9,-165.58,43.38,275.16,112.1,118.04,104.45
191,1,10,-158.95,60.9,208.46,112.1,118.04,104.45
191,1,11,4.61,418.67,-51.98,112.1,118.04,104.45
191,1,12,-93.52,422.23,-124.73,112.1,118.04,104.45
191,1,13,-254.8,258.92,-147.34,112.1,118.04,104.45
191,1,14,-449.64,238.45,-43.42,112.1,118.04,104.45
191,1,15,-488.6,234.35,-22.64,112.1,118.04,104.45
191,1,16,-566.54,226.16,18.93,112.1,118.04,104.45
191,1,17,-504.12,201.79,36.51,112.1,118.04,104.45
191,1,18,65.0,-2.24,39.83,112.1,118.04,104.45
191,1,19,34.62,-450.44,66.04,112.1,118.04,104.45
191,1,20,17.28,-850.0,73.51,112.1,118.04,104.45
191,1,21,-49.59,-945.26,177.69,112.1,118.04,104.45
191,1,22,-65.0,2.24,-39.83,112.1,118.04,104.45
191,1,23,-95.38,-445.97,-13.62,112.1,118.04,104.45
191,1,24,-112.72,-845.53,-6.16,112.1,118.04,104.45
191,1,25,-179.58,-940.79,98.02,112.1,118.04,104.45
191,1,26,-29.44,522.11,81.45,112.1,118.04,104.45
191,1,27,-36.02,566.79,103.14,112.1,118.04,104.45
191,1,28,4.58,606.67,114.31,112.1,118.04,104.45
191,1,29,110.26,614.55,76.91,112.1,118.04,104.45
